Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100
7,1,9,4,8,3,8,1,17,11,27,1,12,28,50,1,3,17,2,1,2,1,1,22,5,3,1,8,1,1,15,1,19,1,1,14,2,1,24,1,1,21,1,3,1,9,23,3,1,18,3,1,43,2,1,1,1,52,1,11,7,1,1,2,1,5,2,1,1,1,19,1,6,20,1,2,1,1,1,17,5,41,16,39,17,1,1,1,2,16,2,24,7,1,14,1,1,4,7,1
4,1,9,4,2,1,3,4,17,5,11,2,12,28,22,4,5,17,2,1,2,1,1,3,2,2,4,8,1,3,15,1,19,1,1,14,2,1,30,1,1,21,1,3,3,3,6,4,1,25,7,1,19,1,1,1,1,21,1,2,7,1,4,2,1,1,2,3,1,1,29,1,6,20,3,2,1,1,1,17,19,20,4,20,8,1,1,1,3,16,2,2,7,1,14,1,1,4,3,1
4,1,1,5,2,1,2,2,4,1,3,2,5,11,7,4,5,4,2,1,2,1,1,11,6,2,2,3,1,3,11,1,8,1,1,3,1,1,4,1,1,26,1,3,2,3,6,4,1,2,10,1,17,1,1,1,1,7,1,2,4,1,3,2,1,2,2,3,1,1,25,1,5,29,4,3,1,1,1,5,23,19,4,14,5,1,1,1,3,5,1,9,2,1,3,1,1,26,2,1
4,1,29,5,2,2,2,2,33,19,30,2,19,48,54,4,12,33,2,1,1,1,1,39,4,11,3,3,1,4,11,1,12,1,1,25,1,1,40,1,1,46,1,4,2,11,18,4,1,9,18,1,48,1,1,1,1,48,1,10,41,1,3,1,1,6,2,3,1,1,32,1,49,26,2,1,1,1,1,11,30,45,11,51,8,1,1,1,3,55,1,9,2,1,25,1,1,22,2,1
2,1,15,8,9,1,5,4,9,12,8,7,26,42,21,4,20,9,2,1,2,1,1,23,4,11,3,7,1,3,46,1,18,1,1,13,2,1,20,1,1,32,1,3,4,11,18,14,1,7,16,1,11,1,1,1,1,33,1,10,18,1,4,2,1,21,2,3,1,1,13,1,12,32,2,3,1,1,1,22,10,4,19,15,2,1,1,1,3,15,1,14,8,1,13,1,1,5,5,1
4,1,1,9,2,1,2,2,19,1,3,2,8,11,7,4,5,19,2,1,1,1,1,9,6,2,2,3,1,4,16,1,8,1,1,39,1,1,5,1,1,14,1,3,2,3,6,4,1,2,21,1,12,1,1,1,1,7,1,2,4,1,4,2,1,2,2,3,1,1,20,1,20,17,4,3,1,1,1,5,11,9,4,9,18,1,1,1,3,5,1,8,2,1,39,1,1,9,2,1
9,1,9,14,8,3,8,7,6,30,17,6,12,3,22,6,3,6,2,1,2,1,1,3,5,3,7,8,1,3,15,1,17,1,1,14,2,1,8,1,1,27,1,3,7,9,17,3,1,5,3,1,19,2,1,1,1,21,1,11,33,1,1,2,1,5,2,3,1,1,18,1,9,7,4,2,1,1,1,6,19,20,3,20,19,1,1,1,3,16,2,2,7,1,14,1,1,4,7,1
2,1,16,11,4,1,3,4,9,3,7,3,7,7,8,3,4,9,2,1,2,1,1,4,2,7,4,2,1,3,5,1,1,1,1,1,2,1,20,1,1,32,1,3,3,6,1,2,1,1,4,1,1,1,1,1,1,8,1,3,1,1,4,2,1,21,2,3,1,1,3,1,30,1,3,3,1,1,1,3,10,1,5,1,7,1,1,1,3,6,1,7,3,1,1,1,1,18,3,1
8,1,37,52,12,1,2,2,4,35,38,2,5,50,59,4,7,4,1,1,1,1,1,11,2,19,2,3,1,4,36,1,20,1,1,3,1,1,4,1,1,54,1,3,2,5,15,4,1,25,10,1,14,1,1,1,1,43,1,9,27,1,3,2,1,3,2,3,1,1,25,1,41,6,3,3,1,1,1,30,23,10,5,21,5,1,1,1,4,52,1,9,2,1,3,1,1,17,5,1
6,1,26,40,2,1,2,2,43,10,3,5,59,59,42,4,29,43,1,1,1,1,1,42,13,23,2,5,1,3,45,1,30,1,1,19,1,1,26,1,1,44,1,3,2,3,11,4,1,2,7,1,40,1,1,1,1,42,1,2,36,1,3,1,1,9,2,3,1,1,42,1,20,42,5,1,1,1,1,5,26,39,13,53,8,1,1,1,3,54,1,41,2,1,19,1,1,29,2,1
4,1,31,4,15,1,2,2,17,13,14,6,21,26,25,4,23,17,2,1,2,1,1,41,13,13,2,8,1,3,30,1,9,1,1,28,2,1,25,1,1,21,1,3,7,14,23,3,1,14,21,1,29,2,1,1,1,25,1,13,7,1,4,2,1,5,2,3,1,1,19,1,28,20,4,2,1,1,1,17,11,14,16,16,13,1,1,1,3,21,2,40,7,1,28,1,1,4,7,1
4,1,1,5,2,1,2,2,4,1,3,2,5,11,7,4,5,4,2,1,2,1,1,11,6,2,2,3,1,3,11,1,8,1,1,3,1,1,4,1,1,26,1,3,2,3,6,4,1,2,10,1,17,1,1,1,1,7,1,2,4,1,3,2,1,2,2,3,1,1,25,1,5,29,4,3,1,1,1,5,23,19,4,14,5,1,1,1,3,5,1,9,2,1,3,1,1,26,2,1
5,1,17,8,7,1,4,6,7,23,6,3,17,2,33,3,26,7,2,1,2,1,1,40,8,5,6,2,1,3,41,1,13,1,1,45,2,1,41,1,1,8,1,3,8,2,29,6,1,4,8,1,28,1,1,1,1,34,1,18,29,1,4,2,1,3,2,3,1,1,5,1,30,45,6,3,1,1,1,4,18,7,6,42,9,1,1,1,3,50,1,39,6,1,45,1,1,18,6,1
4,1,1,9,2,1,2,2,4,1,3,2,8,11,7,4,5,4,2,1,1,1,1,9,6,2,2,3,1,3,16,1,8,1,1,3,1,1,5,1,1,14,1,3,2,3,6,4,1,2,10,1,12,1,1,1,1,7,1,2,4,1,3,2,1,2,2,3,1,1,20,1,20,17,4,3,1,1,1,5,23,9,4,9,8,1,1,1,3,5,1,8,2,1,3,1,1,9,2,1
2,1,4,11,4,1,3,4,8,3,7,3,7,7,8,3,2,8,2,1,2,1,1,4,2,7,4,2,1,3,5,1,1,1,1,1,2,1,1,1,1,2,1,3,3,6,1,2,1,1,4,1,1,1,1,1,1,8,1,3,1,1,4,2,1,4,2,3,1,1,3,1,4,1,3,3,1,1,1,3,4,1,2,1,2,1,1,1,3,6,1,7,3,1,1,1,1,8,3,1
6,1,24,7,5,1,6,5,11,32,4,5,36,14,44,5,9,11,2,1,2,1,1,6,10,8,5,9,1,3,23,1,11,1,1,6,2,1,12,1,1,53,1,3,5,8,10,9,1,8,12,1,8,1,1,1,1,45,1,6,8,1,4,2,1,7,2,3,1,1,27,1,3,23,5,2,1,1,1,7,9,12,10,7,10,1,1,1,3,8,1,6,5,1,6,1,1,25,4,1
4,1,1,5,2,1,2,2,34,1,3,2,5,22,23,4,5,34,2,1,2,1,1,11,6,2,2,3,1,3,11,1,8,1,1,3,2,1,4,1,1,26,1,3,2,3,6,4,1,2,10,1,17,1,1,1,1,43,1,2,27,1,3,2,1,2,2,3,1,1,25,1,5,29,2,3,1,1,1,5,12,19,4,14,5,1,1,1,3,5,1,9,2,1,3,1,1,26,2,1
2,1,4,1,10,1,3,4,2,5,6,3,17,2,33,3,26,2,2,1,2,1,1,4,2,7,4,2,1,3,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,5,1,2,1,1,2,1,1,2,1,1,1,34,1,3,1,1,4,2,1,3,2,3,1,1,7,1,30,1,3,3,1,1,1,3,4,1,5,1,2,1,1,1,3,50,2,5,3,1,1,1,1,18,3,1
1,1,38,38,1,3,1,1,1,11,32,1,51,4,64,1,1,1,2,1,2,1,1,37,1,1,1,1,1,1,42,1,33,1,1,46,2,1,37,1,1,48,1,1,1,1,2,1,3,3,5,1,42,2,1,1,1,64,1,1,16,1,1,2,1,1,2,1,1,1,40,1,21,3,1,2,1,1,1,1,51,40,1,45,1,1,1,1,2,44,2,3,1,4,46,1,1,48,1,1
4,1,1,9,2,2,2,2,13,1,3,2,5,22,23,4,5,13,1,1,1,1,1,9,6,2,2,3,1,4,11,1,8,1,1,3,1,1,4,1,1,26,1,4,2,3,6,4,4,2,9,1,12,1,1,1,1,43,1,2,4,1,3,1,1,2,3,4,1,1,15,1,5,29,4,1,1,1,1,5,12,9,4,9,5,1,1,1,4,5,1,8,2,3,3,1,1,26,2,1
7,1,19,22,8,3,8,1,6,6,16,1,15,21,24,1,3,6,2,1,2,1,1,8,5,3,1,8,1,1,26,1,7,1,1,14,2,1,8,1,1,3,1,1,1,9,16,3,1,5,3,1,49,2,1,1,1,24,1,11,46,1,1,2,1,18,2,1,1,1,18,1,14,25,1,2,1,1,1,6,21,47,3,50,12,1,1,1,2,20,2,10,7,1,14,1,1,4,7,1
4,1,48,4,8,1,8,1,19,18,37,6,35,40,40,6,3,19,2,1,2,1,1,32,5,3,1,8,1,3,13,1,34,1,1,42,2,1,24,1,1,41,1,3,7,14,23,3,1,27,17,1,15,2,1,1,1,55,1,13,39,1,1,2,1,5,2,3,1,1,19,1,6,41,4,2,1,1,1,12,38,15,22,13,17,1,1,1,3,32,2,51,7,1,42,1,1,27,2,1
6,1,52,7,5,1,6,5,11,32,4,5,36,14,63,5,9,11,2,1,2,1,1,39,10,8,5,9,1,3,23,1,12,1,1,25,2,1,12,1,1,16,1,3,5,8,11,9,1,8,12,1,8,1,1,1,1,63,1,6,8,1,4,2,1,7,2,3,1,1,27,1,3,23,5,2,1,1,1,7,9,12,10,7,10,1,1,1,3,8,1,42,5,1,25,1,1,42,3,1
2,1,15,8,10,1,3,4,9,8,39,1,17,44,3,3,7,9,2,1,2,1,1,23,9,7,4,2,1,3,46,1,18,1,1,37,2,1,20,1,1,32,1,3,3,5,18,2,1,7,16,1,24,1,1,1,1,28,1,3,26,1,4,2,1,21,2,3,1,1,35,1,12,32,3,3,1,1,1,8,10,4,19,28,9,1,1,1,3,50,1,16,3,1,37,1,1,16,3,1
5,1,2,34,6,1,4,5,22,4,2,3,42,38,5,4,4,22,2,1,2,1,1,14,11,5,6,4,1,3,10,1,3,1,1,12,1,1,3,1,1,4,1,3,4,2,3,6,1,4,8,1,5,1,1,1,1,20,1,5,3,1,4,2,1,8,2,3,1,1,2,1,23,22,6,3,1,1,1,4,50,6,15,2,6,1,1,1,3,28,1,17,6,1,12,1,1,3,5,1
4,1,47,40,17,1,2,1,47,21,27,10,32,18,50,4,24,47,2,1,2,1,1,42,18,10,2,5,1,3,35,1,26,1,1,44,2,1,26,1,1,34,1,3,2,14,26,10,1,18,7,1,33,2,1,1,1,52,1,13,40,1,4,2,1,14,2,3,1,1,37,1,33,34,4,2,1,1,1,12,26,34,23,27,13,1,1,1,3,51,2,41,7,1,44,1,1,47,2,1
6,1,2,45,5,4,6,5,29,28,39,5,46,45,45,5,19,29,2,1,2,1,1,14,25,22,5,8,1,3,53,1,10,1,1,7,2,1,42,1,1,50,1,3,5,20,28,17,1,11,29,1,37,1,1,1,1,46,1,21,30,1,4,2,1,20,2,3,1,1,42,1,34,22,5,3,1,1,1,2,45,37,8,36,29,1,1,1,3,39,1,17,7,2,7,1,1,39,4,1
7,1,21,36,12,1,2,1,19,1,10,1,21,49,17,4,27,19,2,1,2,1,1,32,13,2,1,5,1,3,8,1,9,1,1,19,2,1,5,1,1,6,1,3,1,13,9,7,1,14,21,1,29,2,1,1,1,16,1,8,7,1,4,2,1,9,2,3,1,1,19,1,42,11,1,2,1,1,1,17,11,14,16,16,18,1,1,1,3,21,2,23,2,1,19,1,1,24,1,1
4,1,1,9,2,1,2,2,4,1,3,2,8,11,7,4,5,4,2,1,2,1,1,9,6,2,2,3,1,3,16,1,8,1,1,3,2,1,4,1,1,14,1,3,2,3,6,4,1,2,10,1,12,1,1,1,1,7,1,2,4,1,3,2,1,2,2,3,1,1,20,1,20,17,4,3,1,1,1,5,23,9,4,9,5,1,1,1,3,5,1,8,2,1,3,1,1,9,2,1
6,1,35,9,2,1,8,7,46,36,36,12,8,52,37,6,19,46,2,1,2,1,1,9,27,9,5,9,1,3,51,1,11,1,1,34,2,1,34,1,1,14,1,1,5,21,10,4,1,31,22,1,10,2,1,1,1,40,1,19,35,1,1,2,1,20,2,3,1,1,38,1,20,33,4,3,1,1,1,27,43,8,8,6,26,1,1,1,3,49,2,8,7,1,34,1,1,28,7,1
1,1,9,3,8,3,1,1,6,6,16,1,3,40,40,1,3,6,2,1,2,1,1,8,5,3,1,1,1,1,13,1,7,1,1,14,2,1,8,1,1,41,1,1,1,19,16,3,3,5,3,1,19,2,1,1,1,4,1,20,39,1,1,2,1,18,2,1,1,1,18,1,14,7,1,2,1,1,1,6,5,20,3,20,12,1,1,1,2,7,2,10,1,4,14,1,1,4,1,1
4,1,13,28,12,1,2,2,24,1,10,6,40,8,20,4,13,24,1,1,1,1,1,12,28,2,2,5,1,3,8,1,9,1,1,10,1,1,30,1,1,6,1,3,2,12,9,7,1,22,28,1,30,1,1,1,1,19,1,2,7,1,3,1,1,9,2,3,1,1,25,1,36,11,4,1,1,1,1,17,12,31,4,32,8,1,1,1,3,45,1,55,2,1,10,1,1,26,2,1
2,1,47,40,15,1,3,4,47,18,35,3,32,18,25,3,24,47,2,1,2,1,1,42,21,12,4,5,1,3,35,1,26,1,1,28,2,1,26,1,1,34,1,3,7,6,26,2,1,22,7,1,41,1,1,1,1,25,1,13,46,1,4,2,1,9,2,3,1,1,23,1,33,41,3,3,1,1,1,16,26,30,23,27,7,1,1,1,3,22,2,41,3,1,28,1,1,15,3,1
6,1,24,7,5,4,6,5,11,32,4,5,36,14,44,5,9,11,1,1,1,1,1,6,10,8,5,9,1,4,23,1,11,1,1,6,1,1,12,1,1,53,1,5,5,8,10,9,1,8,12,1,8,1,1,1,1,45,1,6,8,1,5,1,1,7,1,2,1,1,27,1,3,23,5,1,1,1,1,7,9,12,10,7,10,1,1,1,1,8,1,6,5,2,6,1,1,25,4,1
3,1,6,5,3,1,5,3,34,24,30,2,29,25,27,2,12,34,2,1,2,1,1,19,4,21,3,3,1,3,4,1,4,1,1,27,2,1,18,1,1,28,1,3,6,16,5,4,1,9,10,1,14,1,1,1,1,27,1,14,27,1,4,2,1,6,2,3,1,1,11,1,13,6,2,3,1,1,1,11,6,10,11,21,21,1,1,1,3,31,1,9,4,1,27,1,1,45,8,1
4,1,21,9,2,1,2,2,24,9,10,2,8,11,7,4,5,24,2,1,2,1,1,9,18,10,2,5,1,3,16,1,9,1,1,3,2,1,30,1,1,14,1,3,2,13,9,7,1,22,10,1,46,1,1,1,1,7,1,8,7,1,4,2,1,9,2,3,1,1,12,1,20,11,4,3,1,1,1,17,14,17,4,47,16,1,1,1,3,5,1,8,2,1,3,1,1,24,2,1
6,1,47,40,15,1,10,5,47,21,44,10,32,18,15,5,25,47,2,1,2,1,1,42,21,8,5,9,1,1,35,1,26,1,1,28,2,1,26,1,1,34,1,3,7,13,26,9,1,20,7,1,32,2,1,1,1,14,1,8,45,1,4,2,1,11,2,3,1,1,37,1,33,51,5,2,1,1,1,23,26,33,29,27,10,1,1,1,3,33,2,41,7,1,28,1,1,25,4,1
8,1,27,29,14,1,3,3,25,25,21,3,18,23,31,4,17,25,2,1,2,1,1,26,17,6,3,2,1,3,28,1,23,1,1,23,2,1,22,1,1,25,1,3,3,11,22,16,1,19,20,1,27,1,1,1,1,31,1,10,32,1,4,2,1,19,2,3,1,1,13,1,32,30,2,3,1,1,1,21,33,27,17,33,3,1,1,1,3,18,1,28,3,1,23,1,1,17,5,1
4,1,1,5,2,1,2,2,34,1,3,2,5,22,23,4,5,34,2,1,2,1,1,11,6,2,2,3,1,3,11,1,8,1,1,3,1,1,4,1,1,26,1,3,2,3,6,4,1,2,10,1,17,1,1,1,1,43,1,2,27,1,3,2,1,2,2,3,1,1,25,1,5,29,2,3,1,1,1,5,12,19,4,14,5,1,1,1,3,5,1,9,2,1,3,1,1,26,2,1
4,1,1,9,2,1,2,2,4,1,3,2,8,11,7,4,5,4,2,1,1,1,1,9,6,2,2,3,1,4,16,1,8,1,1,3,2,1,4,1,1,14,1,3,2,3,6,4,1,2,10,1,12,1,1,1,1,7,1,2,4,1,3,2,1,2,2,3,1,1,20,1,20,17,4,3,1,1,1,5,23,9,4,9,5,1,1,1,3,5,1,8,2,1,3,1,1,9,2,1
6,1,26,40,5,1,2,5,43,10,44,5,59,59,42,4,29,43,2,1,2,1,1,42,13,23,5,5,1,3,45,1,30,1,1,19,1,1,5,1,1,44,1,3,2,16,11,7,1,14,7,1,40,1,1,1,1,42,1,14,36,1,3,2,1,9,2,3,1,1,11,1,42,42,5,2,1,1,1,16,26,39,13,53,24,1,1,1,3,54,1,41,5,1,19,1,1,29,4,1
2,1,15,5,9,1,5,4,9,12,8,7,23,27,32,3,20,9,2,1,2,1,1,43,4,11,3,2,1,3,36,1,18,1,1,25,2,1,20,1,1,20,1,3,3,11,18,14,1,7,16,1,36,1,1,1,1,32,1,10,37,1,4,2,1,21,2,3,1,1,13,1,13,26,2,3,1,1,1,22,6,36,19,23,2,1,1,1,3,31,1,35,8,1,25,1,1,5,2,1
7,1,20,3,8,3,1,1,6,11,11,1,34,3,37,1,3,6,2,1,2,1,1,3,5,3,1,1,1,1,34,1,17,1,1,36,2,1,8,1,1,10,1,1,1,9,17,3,1,12,5,1,35,2,1,1,1,40,1,11,16,1,1,2,1,5,2,1,1,1,24,1,9,7,1,2,1,1,1,6,5,28,3,29,12,1,1,1,2,26,2,2,1,4,36,1,1,11,1,1
2,1,19,22,4,1,3,4,26,8,35,3,15,21,30,3,7,26,2,1,2,1,1,31,2,12,4,2,1,3,26,1,6,1,1,24,2,1,15,1,1,8,1,3,3,6,7,2,1,7,4,1,41,2,1,1,1,30,1,3,13,1,4,2,1,3,2,3,1,1,3,1,14,25,3,3,1,1,1,8,21,30,5,19,7,1,1,1,3,20,2,10,3,1,24,1,1,20,3,1
4,1,1,9,2,1,8,2,4,1,3,2,8,11,7,4,3,4,2,1,2,1,1,9,13,2,2,2,1,3,16,1,8,1,1,19,2,1,5,1,1,14,1,3,3,3,6,4,1,2,3,1,12,2,1,1,1,7,1,2,4,1,4,2,1,9,2,3,1,1,20,1,42,17,4,2,1,1,1,5,19,9,3,9,19,1,1,1,3,5,2,8,2,1,19,1,1,9,2,1
4,1,33,35,3,1,2,2,42,31,20,2,38,15,13,4,15,42,2,1,2,1,1,10,3,20,2,6,1,3,18,1,16,1,1,7,1,1,7,1,1,40,1,3,6,7,12,5,1,10,29,1,25,1,1,1,1,11,1,7,22,1,3,2,1,11,2,3,1,1,34,1,11,8,5,2,1,1,1,2,24,25,18,25,4,1,1,1,3,41,1,34,3,1,7,1,1,14,8,1
4,1,37,9,2,1,2,2,21,10,3,2,8,17,41,4,5,21,1,1,1,1,1,9,6,2,2,3,1,4,4,1,8,1,1,19,1,1,4,1,1,60,1,3,2,3,6,4,1,2,9,1,12,1,1,1,1,37,1,2,36,1,3,1,1,2,2,4,1,1,6,1,47,17,4,2,1,1,1,5,30,9,4,9,8,1,1,1,3,5,1,8,2,1,19,1,1,9,2,1
4,1,13,21,13,1,2,2,37,13,24,2,11,22,20,4,16,37,1,1,1,1,1,13,23,19,2,5,1,4,14,1,28,1,1,33,1,1,43,1,1,13,1,5,2,12,8,10,1,23,28,1,16,1,1,1,1,19,1,8,43,1,3,1,1,9,2,4,1,1,41,1,50,15,4,1,1,1,1,14,32,18,20,3,16,1,1,1,4,30,1,18,2,1,33,1,1,43,2,1
4,1,31,4,15,1,2,2,17,13,14,6,21,26,25,4,23,17,2,1,2,1,1,41,13,13,2,8,1,3,30,1,9,1,1,28,2,1,25,1,1,21,1,3,7,14,23,3,1,14,21,1,29,2,1,1,1,25,1,13,7,1,4,2,1,5,2,3,1,1,19,1,28,20,4,2,1,1,1,17,11,14,16,16,13,1,1,1,3,21,2,40,7,1,28,1,1,4,7,1
4,1,31,4,15,3,1,1,17,18,14,6,35,26,12,1,23,17,2,1,2,1,1,41,21,13,1,8,1,3,30,1,19,1,1,28,2,1,24,1,1,21,1,1,1,14,23,3,1,18,17,1,15,2,1,1,1,12,1,13,17,1,1,2,1,5,2,3,1,1,19,1,6,20,1,2,1,1,1,12,38,15,16,13,13,1,1,1,3,32,2,40,7,1,28,1,1,27,7,1
1,1,31,4,8,3,8,1,17,18,14,1,35,26,12,1,23,17,2,1,2,1,1,41,21,13,1,1,1,1,30,1,19,1,1,14,2,1,24,1,1,21,1,1,1,14,23,3,1,18,3,1,15,2,1,1,1,12,1,13,17,1,1,2,1,5,2,1,1,1,19,1,6,20,1,2,1,1,1,12,38,15,16,13,17,1,1,1,2,32,2,40,1,1,14,1,1,27,7,1
4,1,52,5,2,1,2,2,4,37,33,2,5,50,7,4,28,4,2,1,2,1,1,39,26,2,3,3,1,3,11,1,32,1,1,25,1,1,35,1,1,54,1,3,2,3,32,4,1,9,18,1,36,1,1,1,1,7,1,2,37,1,3,2,1,6,2,3,1,1,39,1,13,26,3,3,1,1,1,11,27,36,11,23,27,1,1,1,3,52,1,42,2,1,25,1,1,42,3,1
1,1,53,4,1,3,1,1,36,11,11,1,39,40,12,1,3,36,2,1,2,1,1,22,5,3,1,1,1,1,13,1,7,1,1,21,2,1,8,1,1,41,1,1,1,19,16,3,3,5,3,1,32,2,1,1,1,12,1,20,9,1,4,2,1,18,2,1,1,1,24,1,6,35,1,2,1,1,1,6,5,33,3,41,12,1,1,1,3,42,2,24,1,1,21,1,1,4,7,1
6,1,50,32,18,1,7,5,46,16,18,5,49,51,13,5,15,46,2,1,2,1,1,51,3,20,5,6,1,3,51,1,28,1,1,33,2,1,7,1,1,35,1,3,6,16,12,5,1,6,11,1,25,1,1,1,1,11,1,14,38,1,2,2,1,11,2,3,1,1,8,1,11,8,5,2,1,1,1,2,32,25,25,25,4,1,1,1,3,30,1,50,5,1,33,1,1,23,8,1
6,1,2,45,5,1,6,5,29,28,4,5,46,37,45,5,9,29,2,1,2,1,1,48,10,22,5,11,1,3,53,1,11,1,1,38,2,1,42,1,1,50,1,3,5,8,10,17,1,8,12,1,37,2,1,1,1,46,1,6,30,1,4,2,1,7,2,3,1,1,21,1,44,38,5,3,1,1,1,7,39,37,10,36,29,1,1,1,3,38,2,47,5,1,38,1,1,29,4,1
2,1,38,1,10,3,3,1,54,11,32,3,51,26,64,3,1,54,2,1,2,1,1,34,1,1,1,2,1,3,1,1,33,1,1,46,2,1,37,1,1,31,1,1,3,14,2,3,1,3,2,1,42,2,1,1,1,64,1,13,16,1,1,2,1,1,2,3,1,1,40,1,21,3,1,3,1,1,1,1,51,40,1,45,1,1,1,1,2,3,2,37,1,1,46,1,1,48,3,1
4,1,52,5,2,1,2,2,4,37,33,2,5,50,7,4,28,4,2,1,2,1,1,39,26,2,3,3,1,3,11,1,32,1,1,25,1,1,35,1,1,54,1,3,2,3,32,4,1,9,18,1,36,1,1,1,1,7,1,2,37,1,3,2,1,6,2,3,1,1,39,1,13,26,4,3,1,1,1,11,27,36,11,23,27,1,1,1,3,52,1,42,2,1,25,1,1,42,2,1
4,1,13,4,2,1,2,2,4,1,3,2,5,49,20,4,5,4,2,1,2,1,1,13,6,2,2,3,1,4,14,1,8,1,1,19,1,1,4,1,1,60,1,3,2,3,6,4,1,2,10,1,32,1,1,1,1,19,1,2,36,1,3,2,1,2,2,3,1,1,25,1,20,17,4,2,1,1,1,5,30,33,4,9,5,1,1,1,3,45,1,55,2,1,19,1,1,4,2,1
4,1,48,36,12,1,9,2,19,1,10,6,52,8,40,4,2,19,2,1,2,1,1,32,13,4,2,10,1,3,8,1,9,1,1,42,2,1,5,1,1,6,1,3,9,14,9,12,1,15,17,1,38,1,1,1,1,55,1,13,39,1,4,2,1,4,2,3,1,1,23,1,36,41,4,3,1,1,1,10,11,14,2,16,13,1,1,1,3,45,1,42,2,1,42,1,1,35,3,1
4,1,5,12,12,1,1,2,16,6,11,1,3,1,9,4,1,16,2,1,2,1,1,1,1,1,2,2,1,3,33,1,2,1,1,42,2,1,9,1,1,9,1,3,3,1,25,1,1,12,5,1,35,2,1,1,1,4,1,1,6,1,4,2,1,1,2,3,1,1,9,1,38,18,4,2,1,1,1,18,35,28,1,29,1,1,1,1,3,2,2,38,2,1,42,1,1,2,2,1
1,1,11,13,11,3,1,1,5,27,9,1,9,35,28,1,8,5,2,1,2,1,1,15,20,17,1,1,1,1,25,1,29,1,1,16,2,1,11,1,1,24,1,1,1,4,33,11,3,5,13,1,22,2,1,1,1,23,1,4,14,1,1,2,1,16,2,1,1,1,33,1,17,14,1,2,1,1,1,13,3,22,12,11,11,1,1,1,2,10,2,13,1,1,16,1,1,7,1,1
9,1,9,14,8,3,8,7,6,30,17,6,12,3,22,6,3,6,2,1,2,1,1,3,5,3,7,8,1,1,15,1,17,1,1,14,2,1,8,1,1,27,1,5,7,9,17,3,1,5,3,1,19,2,1,1,1,21,1,11,33,1,1,2,1,5,2,1,1,1,18,1,9,7,4,2,1,1,1,6,19,20,3,20,19,1,1,1,2,16,2,2,7,1,14,1,1,4,7,1
4,1,21,36,12,1,2,2,19,1,10,6,21,49,17,4,27,19,2,1,2,1,1,32,13,13,2,5,1,3,8,1,9,1,1,19,2,1,5,1,1,6,1,3,2,13,9,7,1,14,21,1,29,1,1,1,1,16,1,8,7,1,3,2,1,9,2,3,1,1,19,1,42,11,4,2,1,1,1,17,11,14,16,16,18,1,1,1,3,21,1,23,2,1,19,1,1,24,2,1
6,1,24,7,5,1,6,5,11,32,4,5,36,14,44,5,9,11,1,1,1,1,1,6,10,8,5,9,1,3,23,1,11,1,1,6,1,1,12,1,1,53,1,5,5,8,10,9,1,8,12,1,8,1,1,1,1,45,1,6,8,1,5,2,1,7,2,3,1,1,27,1,3,23,5,1,1,1,1,7,9,12,10,7,10,1,1,1,1,8,1,6,5,1,6,1,1,25,4,1
4,1,21,28,12,1,2,2,19,21,10,2,21,8,17,4,24,19,2,1,2,1,1,12,13,19,2,5,1,3,8,1,9,1,1,39,2,1,5,1,1,6,1,3,2,13,9,10,1,22,21,1,29,1,1,1,1,16,1,8,7,1,3,2,1,9,2,3,1,1,30,1,40,11,4,3,1,1,1,17,11,14,23,44,18,1,1,1,3,21,1,23,2,1,39,1,1,24,2,1
4,1,21,36,12,1,2,2,19,21,10,2,21,8,17,4,27,19,2,1,2,1,1,12,18,10,2,5,1,3,8,1,9,1,1,39,2,1,5,1,1,6,1,3,2,13,9,7,1,22,21,1,29,1,1,1,1,16,1,8,7,1,3,2,1,9,2,3,1,1,30,1,40,11,4,3,1,1,1,17,11,14,23,44,18,1,1,1,3,21,1,23,2,1,39,1,1,24,2,1
2,1,55,1,4,1,3,4,2,5,43,3,1,2,61,3,21,2,2,1,2,1,1,28,2,7,4,2,1,3,1,1,1,1,1,43,2,1,33,1,1,2,1,3,3,5,1,2,1,1,2,1,44,1,1,1,1,60,1,9,24,1,4,2,1,26,2,3,1,1,31,1,22,1,3,3,1,1,1,3,49,4,24,48,2,1,1,1,3,25,1,56,6,1,43,1,1,32,3,1
3,1,1,5,2,1,2,3,33,24,30,2,23,27,32,2,12,33,1,1,1,1,1,19,4,2,3,3,1,4,4,1,4,1,1,25,1,1,18,1,1,20,1,4,2,16,5,4,1,9,23,1,14,1,1,1,1,32,1,14,37,1,3,1,1,6,3,3,1,1,11,1,31,26,2,1,1,1,1,11,6,10,11,23,24,1,1,1,4,29,1,35,4,3,25,1,1,22,2,1
